symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de
4348,2021,1410088480,836813133,-33831010,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348,2022,1410088480,813568960,43376044,0.04004,0.02273,24.7064,0.31,7.59,0.7041
4348,2023,1410088480,814971112,35135066,0.03322,0.01877,24.7222,0.25,7.42,0.7195
4348,2024,1410088480,813791403,59338554,0.05675,0.0319,13.55,0.42,7.42,0.7186
4020,2021,2400000000,4782094000,54909000,0.01855,0.00706,88.2607,0.1984,10.641,1.3477
4020,2022,3750000000,4159615000,110539000,0.02921,0.01329,38.9365,0.2933,12.2872,0.7372
4020,2023,3750000000,4028249000,67634000,0.01446,0.00761,88.5556,0.18,12.6634,0.6907
4020,2024,3750000000,4246298000,215063000,0.04422,0.02345,44.386,0.57,13.2774,0.6675
4090,2021,1604574830,297258246,-117294908,-0.03253,-0.02978,-43.5616,-0.73,22.4663,0.0017
4090,2022,1604574830,690138236,139570012,0.03857,0.03369,28.5747,0.87,22.6237,0.0991
4090,2023,2604574830,2858768510,109161022,0.02143,0.01574,41.1538,0.65,25.1809,0.3035
4090,2024,2604574830,2920723049,333724736,0.04979,0.03445,32.1094,1.28,26.2906,0.2828
4100,2021,1648162400,,,,,,,,
4100,2022,1999999990,547556831,103856497,0.03091,0.02658,97.4603,0.5192,16.8002,0.27377841686889208434
4100,2023,1648162400,530630674,334234764,0.08971,0.07837,36.601,1.6729,20.4577,0.0312
4100,2024,1648162400,450200547,411041500,0.10092,0.09007,47.3896,2.052,20.272,0.0252
4150,2021,1777777770,412976562,318309495,0.15748,0.13076,14.1899,1.79,11.3695,0.0272
4150,2022,1777777770,400107339,300356265,0.14239,0.11938,10.7014,1.6895,12.3617,0.0235
4150,2023,1777777770,411276680,271539533,0.11862,0.10076,13.8039,1.53,13.3922,0.0202
4150,2024,1777777770,365684650,296196445,0.12029,0.1039,20.1198,1.67,14.3091,0.0213
4220,2021,11333333000,8600143000,-836529000,-0.10757,-0.05108,-16.1764,-1.5987,14.8622,0.8022
4220,2022,11333333000,8536054000,-1157290000,-0.16038,-0.07332,-8.1765,-2.2092,12.7179,0.95
4220,2023,11333333000,8743415000,-253220000,-0.03877,-0.01669,-35.5817,-0.4839,12.243,1.0909
4220,2024,5232599000,9823749000,-1134565000,-0.19439,-0.07504,-4.0323,-4.7,10.0656,1.5394
4250,2021,9294000000,18194352000,946206000,0.10968,0.03528,24.902,1.02,9.282,1.1387
4250,2022,11545342000,13825759000,-352430000,-0.03307,-0.01322,-47.2,-0.35,10.9872,0.8657
4250,2023,11545342000,14559878000,37480000,0.00295,0.00139,746.6667,0.03,11.0185,0.9218
4250,2024,11800229000,14083146000,200090000,0.01528,0.0073,120.9412,0.17,11.4149,0.899
4300,2021,10800000000,12802050000,132520000,0.00692,0.00415,83.8333,0.12,17.7404,0.4917
4300,2022,10800000000,13908725000,441720000,0.02279,0.01349,28.3415,0.41,18.152,0.5505
4300,2023,10800000000,13363423000,610758000,0.03062,0.01819,24.9123,0.57,18.7888,0.4981
4300,2024,10800000000,15839508000,806840000,0.03899,0.02286,20.1333,0.75,19.532,0.5424
4310,2021,3393000000,125182593,-22088547,-0.00718,-0.00671,-248.6154,-0.065,9.0661,0.0008
4310,2022,3393000000,355816965,-19388732,-0.00632,-0.0057,-188.421,-0.057,9.017,0.0726
4310,2023,3393000000,773310519,-45557467,-0.01503,-0.01235,-104.6269,-0.134,8.852,0.1843
4310,2024,3393000000,1656061816,-20956568,-0.00699,-0.00487,-240.3226,-0.062,8.8115,0.4829
4320,2021,933333330,799786285,67975591,0.06394,0.03331,24.6575,0.73,11.3899,0.6479
4320,2022,933333330,804542480,66773852,0.06225,0.03261,21.5278,0.72,11.5977,0.6552
4320,2023,933333330,1030936390,36416938,0.03381,0.01688,51.1795,0.39,11.4847,0.8576
4320,2024,933333330,1101276981,-31600315,-0.03026,-0.01398,-70.9412,-0.34,10.8924,0.9695
4321,2021,4750000000,11602359786,486659016,0.03613,0.01936,22.1373,1.02,28.3604,0.8048
4321,2022,4750000000,12500581523,775431515,0.05741,0.03027,11.7178,1.63,28.5073,0.8563
4321,2023,4750000000,13439259317,1514995569,0.10894,0.05628,6.5141,3.19,30.0521,0.8517
4321,2024,4750000000,16624509056,1216906944,0.08376,0.04111,8.4766,2.56,31.1307,1.035
4322,2021,400000000,1275194269,193719486,0.34051,0.10506,,0.3896,1.1378,1.238
4322,2022,400000000,1686723727,245743632,0.37711,0.11523,20.1796,0.49,1.4688,1.1152
4322,2023,500000000,2882264018,202350000,0.27401,0.06686,21.3,0.4,1.485,2.0048
4322,2024,500000000,3357626238,266125914,0.33762,0.06796,30.5283,0.53,1.6705,2.1247
4323,2021,375000000,165783580,81209527,0.17865,0.13098,38.5185,1.62,13.6371,0.0479
4323,2022,375000000,184671130,87635484,0.17726,0.13097,28.3262,1.7475,10.6837,0.0398
4323,2023,375000000,314337231,103007847,0.19238,0.13136,20.7039,2.06,10.7343,0.0376
4323,2024,500000000,592419013,106603556,0.18217,0.10275,22.045,2.132,12.6738,0.0329
4324,2021,200000000,169281440,24328455,0.07187,0.03692,,0.122,1.6926,0.4506
4324,2022,200000000,108076099,28215495,0.08147,0.04415,,0.14,1.7705,0.2705
4324,2023,200000000,116022181,28765944,0.07848,0.04494,,0.14,1.895,0.2222
4324,2024,200000000,71187904,35632018,0.09207,0.05483,39.3889,0.18,1.9752,0.0879
4230,2021,600000000,665384000,-130439000,-0.4216,-0.13702,-9.7233,-4.31,10.2317,0.6112
4230,2022,302344000,685070000,-196132000,-0.91759,-0.22665,-3.4792,-6.49,3.9064,1.4298
4230,2023,302344000,2182458000,-48015000,-0.50825,-0.02782,-14.9057,-1.59,2.3428,5.3599
4230,2024,302344000,2393091000,-62365000,-1.59699,-0.02243,-29.8544,-2.06,0.2405,52.1256
7010,2021,20000000000,56393438000,11311342000,0.16329,0.08852,19.8938,2.26,13.8739,0.1808
7010,2022,50000000000,61194394000,12170537000,0.17049,0.09185,15.0617,2.43,14.7525,0.1876
7010,2023,50000000000,78130703000,13295381000,0.17438,0.08957,15.188,2.66,15.8461,0.3321
7010,2024,50000000000,68153096000,24688652000,0.29321,0.15417,8.0972,4.94,17.9302,0.1934
7020,2021,7700000000,24167662000,1071541000,0.07051,0.02722,22.4101,1.39,19.7354,0.9183
7020,2022,7700000000,21819745000,1656940000,0.10502,0.04274,16.1628,2.15,21.2449,0.7852
7020,2023,7700000000,21268385000,2231977000,0.13137,0.05792,16.9138,2.9,22.8865,0.6545
7020,2024,7700000000,19639536000,3106848000,0.17025,0.08027,13.2506,4.03,24.5136,0.5012
7030,2021,8987292000,19041118000,214302000,0.0237,0.00763,50.1667,0.24,10.0608,0.8162
7030,2022,8987292000,18658628000,549666000,0.05834,0.01944,16.4918,0.61,10.9068,0.7752
7030,2023,8987292000,16786812000,1267006000,0.12425,0.04538,9.9858,1.41,11.7849,0.8453
7030,2024,8987292000,17428624000,596369000,0.056,0.02149,15.5455,0.66,11.9133,0.9048
7040,2021,,,,,,,,,
7040,2022,89999000,764036842,-37399886,-0.50543,-0.04463,-11.2861,-1.2639,2.4979,2.5582
7040,2023,89999000,770736086,42468239,0.44687,0.04924,36.033,1.43,3.9184,1.275
7040,2024,339999000,808435311,194678385,0.57683,0.17273,16.9518,6.43,16.4387,0.1395
2080,2021,750000000,601830062,201364232,0.11598,0.08613,20.2239,2.68,23.1487,0.0661
2080,2022,750000000,663541091,214063523,0.12334,0.09039,18.1754,2.85,23.1328,0.0536
2080,2023,750000000,681526617,227315243,0.12697,0.0923,22.4422,3.03,24.6092,0.0385
2080,2024,750000000,791033436,248749238,0.1326,0.09522,30.9036,3.32,25.4166,0.0714
2081,2021,250000000,394961643,103325408,0.28983,0.1375,24.7942,2.95,10.1859,0.6228
2081,2022,250000000,789009273,107441177,0.28496,0.11088,32.4186,3.0714,11.3595,1.2805
2081,2023,250000000,1164438281,140021598,0.29946,0.09695,34.5714,4,15.3597,1.0182
2081,2024,350000000,1604137201,230002219,0.35012,0.11268,22.8311,6.57,22.1784,0.9027
2082,2021,7134143000,31388553000,758798000,0.05627,0.0166,81.4166,1.0297,18.2607,1.7805
2082,2022,7134143000,28817526000,1540035000,0.09582,0.03257,72.6153,2.089,25.2696,1.2711
2082,2023,7134143000,34309423000,1661714000,0.08788,0.032,113.8955,2.252,25.9441,1.334
2082,2024,7148765000,32576494000,1757057000,0.08567,0.0314,168.5905,2.3809,29.6178,1.2057
2083,2021,2500000000,16558821000,631999000,0.0837,0.02621,,2.528,30.2043,1.6172
2083,2022,2500000000,20045588000,845650000,0.12925,0.03404,13.8757,3.38,22.1363,3.0621
2083,2023,2500000000,18474122000,587002000,0.10589,0.02367,27.5745,2.35,22.2103,2.7926
2083,2024,2500000000,17768917000,17152000,0.00318,0.00073,782.8571,0.07,20.8976,2.8106
2084,2021,,,,,,,,,
2084,2022,,,,,,,,,
2084,2023,160925543,596101525,56718308,0.14438,0.05733,,0.3525,2.4412,1.1552
2084,2024,160925543,704364002,40726824,0.09751,0.03807,111,0.25,2.7496,1.1553
5110,2021,41665938000,223259000000,14390871000,0.05719,0.0303,14.8025,1.62,60.3907,0.433
5110,2022,41665938000,222431000000,15135224000,0.05951,0.03172,12.905,1.79,61.6933,0.3888
5110,2023,41665938000,244471000000,10249299000,0.03993,0.02091,30.6129,0.62,61.5173,0.4304
5110,2024,41665938000,295643000000,6866943000,0.02705,0.01311,-36.7391,-0.46,60.3303,0.5761
