symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de,earnings_yield
8070,2023,798153000.0000,1811401000.0000,66940000.0000,0.0491,0.0230,18.1782,1.010000,19.347600,0.001100,0.05501095
8070,2024,798153000.0000,1961443000.0000,70995000.0000,0.0444,0.0204,21.5730,0.890000,20.699000,0.000700,0.04635424
8100,2021,300000000.0000,917990000.0000,-62634679.0000,-0.2145,-0.0518,-10.4976,-2.090000,9.734000,3.059967,
8100,2022,300000000.0000,915527000.0000,-61647000.0000,-0.2338,-0.0522,-5.8146,-2.050000,7.847900,3.051757,
8100,2023,300000000.0000,1814662000.0000,71098000.0000,0.2590,0.0434,6.3376,2.370000,10.453400,6.048873,0.15778844
8100,2024,300000000.0000,1582458000.0000,49318000.0000,0.1418,0.0241,9.5366,1.640000,12.727700,5.274860,0.10485917
8120,2021,229474640.0000,616260300.0000,-141189259.0000,-0.6958,-0.1724,-2.6863,-5.252700,7.543700,0.033200,
8120,2022,458949280.0000,531371863.0000,-18299703.0000,-0.0592,-0.0207,-18.1277,-0.470000,9.051900,0.016300,
8120,2023,458949280.0000,519234645.0000,125037351.0000,0.2596,0.1242,5.9706,2.720000,11.940100,0.020300,0.16748735
8120,2024,458949280.0000,569278629.0000,43645516.0000,0.0743,0.0386,16.4000,0.950000,13.655100,0.013800,0.06097561
8150,2021,141000000.0000,414248000.0000,-114584000.0000,-1.9084,-0.2416,-3.8880,-6.070000,2.520700,0.049700,
8150,2022,291000000.0000,542008000.0000,-17344000.0000,-0.1393,-0.0288,-13.1707,-0.820000,6.126800,0.011200,
8150,2023,291000000.0000,643377000.0000,63406000.0000,0.2861,0.0779,6.3028,2.180000,8.247300,0.001400,0.15865964
8150,2024,291000000.0000,641378000.0000,-16483000.0000,-0.0650,-0.0184,-23.6140,-0.570000,8.208600,0.026700,
8160,2021,265000000.0000,285090103.0000,-5517385.0000,-0.0235,-0.0106,-188.3335,-0.190100,8.034800,0.011700,
8160,2022,265000000.0000,1140727009.0000,7255779.0000,0.0304,0.0076,47.6190,0.210000,4.581200,0.005100,0.02100002
8160,2023,530000000.0000,1240009716.0000,66291668.0000,0.1652,0.0417,13.2982,1.140000,10.564400,0.009200,0.07519815
8160,2024,530000000.0000,1121096037.0000,31727744.0000,0.0545,0.0180,23.5088,0.570000,11.413900,0.009600,0.04253726
8170,2021,400000000.0000,899884000.0000,33432317.0000,0.0640,0.0235,23.8559,0.666000,10.454400,0.006000,0.04191835
8170,2022,450000000.0000,978845000.0000,12702000.0000,0.0240,0.0087,54.0000,0.252000,10.732300,0.013700,0.01851852
8170,2023,450000000.0000,1198193000.0000,93896000.0000,0.1554,0.0555,8.8085,1.880000,13.432400,0.008700,0.11352671
8170,2024,500000000.0000,839125000.0000,49134000.0000,0.0710,0.0287,17.7551,0.980000,14.233100,0.009500,0.05632185
8180,2021,400000000.0000,540505162.0000,-74471147.0000,-0.3492,-0.0988,-14.5181,-3.506900,10.042300,0.017800,
8180,2022,140000000.0000,414437387.0000,-53459717.0000,-0.2915,-0.0809,-5.5755,-2.518100,7.225700,0.017100,
8180,2023,140000000.0000,375758591.0000,42299859.0000,0.2406,0.0741,12.6884,1.990000,9.332300,0.007300,0.07881214
8180,2024,300000000.0000,342599237.0000,31858208.0000,0.1064,0.0484,13.9206,1.260000,13.363700,0.002000,0.07183598
8190,2021,400000000.0000,442557000.0000,-73671000.0000,-0.2395,-0.0982,-18.4511,-1.840000,7.691800,0.020100,
8190,2022,400000000.0000,491395000.0000,-55482000.0000,-0.1968,-0.0741,-5.1799,-1.390000,6.403800,0.022800,
8190,2023,400000000.0000,532607000.0000,5292000.0000,0.0203,0.0069,67.2308,0.130000,6.628900,0.014200,0.01487414
8190,2024,400000000.0000,652289000.0000,-15055000.0000,-0.0564,-0.0175,-23.4737,-0.380000,6.707800,0.005100,
8200,2021,891000000.0000,1129222165.0000,38309395.0000,0.0401,0.0184,38.6047,0.430000,10.716900,0.059500,0.02590358
8200,2022,891000000.0000,1238886544.0000,76052381.0000,0.0771,0.0351,16.1176,0.850000,11.416200,0.055800,0.06204398
8200,2023,891000000.0000,1434809270.0000,124429494.0000,0.1150,0.0514,13.2857,1.400000,12.871200,0.049500,0.07526890
8200,2024,891000000.0000,1806504197.0000,474811642.0000,0.3442,0.1583,10.1126,5.330000,18.091100,0.035200,0.09888654
8210,2021,1200000000.0000,6465427000.0000,625570000.0000,0.1504,0.0589,25.1483,4.180000,27.733100,0.030100,0.03976412
8210,2022,1500000000.0000,7914042000.0000,805117000.0000,0.1926,0.0708,26.6790,5.390000,28.005900,0.044000,0.03748266
8210,2023,1500000000.0000,9762822000.0000,940163000.0000,0.2118,0.0708,33.9269,6.290000,31.170200,0.035500,0.02947514
8210,2024,1500000000.0000,10457083000.0000,1166002000.0000,0.2381,0.0777,26.5725,7.790000,34.120000,0.028300,0.03763289
8230,2021,400000000.0000,2745897000.0000,108589000.0000,0.0818,0.0267,31.5854,0.984000,13.268800,0.041100,0.03166020
8230,2022,400000000.0000,3003814000.0000,72391000.0000,0.0546,0.0172,49.7222,0.720000,13.273600,0.037100,0.02011174
8230,2023,1000000000.0000,5101401000.0000,328061000.0000,0.2151,0.0588,21.6463,3.280000,17.227900,0.024100,0.04619727
8230,2024,1000000000.0000,10006982000.0000,332343000.0000,0.1748,0.0352,51.6867,3.320000,20.804200,0.018600,0.01934734
8240,2021,300000000.0000,238353446.0000,8943629.0000,0.0232,0.0143,152.2917,0.240000,12.859500,0.794511,0.00656635
8240,2022,300000000.0000,305389223.0000,12537584.0000,0.0321,0.0189,36.9048,0.420000,13.160100,1.017964,0.02709675
8240,2023,300000000.0000,334562365.0000,24817556.0000,0.0606,0.0340,30.1205,0.830000,14.128000,1.115208,0.03319998
8240,2024,300000000.0000,233405672.0000,16292651.0000,0.0371,0.0225,91.6667,0.540000,15.147200,0.778019,0.01090909
8250,2021,500000000.0000,1713601000.0000,154553000.0000,0.1476,0.0560,11.9134,2.638100,19.942500,0.018500,0.08393909
8250,2022,500000000.0000,1648298000.0000,15913000.0000,0.0160,0.0060,78.0952,0.300000,17.886400,0.018000,0.01280488
8250,2023,525000000.0000,1895618000.0000,128526000.0000,0.1283,0.0463,10.7347,2.450000,20.282700,0.028300,0.09315584
8250,2024,525000000.0000,1682641000.0000,98195000.0000,0.0911,0.0343,,,20.761100,0.024300,
8260,2021,500000000.0000,177624000.0000,-86776000.0000,-0.2191,-0.1513,-5.0000,-4.213300,13.202200,0.003100,
8260,2022,500000000.0000,187898000.0000,-106067000.0000,-0.3076,-0.2010,-3.2123,-3.533300,9.788500,0.000100,
8260,2023,500000000.0000,189804000.0000,3532000.0000,0.0119,0.0073,109.7222,0.120000,10.013100,0.015000,0.00911393
8260,2024,300000000.0000,209280000.0000,-94207000.0000,-0.3594,-0.2041,-3.3057,-3.140000,7.463500,0.015300,
8270,2021,300000000.0000,417631466.0000,4313807.0000,0.0097,0.0050,157.8571,0.140000,14.759100,0.011700,0.00633484
8270,2022,300000000.0000,331572575.0000,-29000327.0000,-0.0672,-0.0360,-16.2268,-0.970000,14.016100,0.002600,
8270,2023,300000000.0000,402801715.0000,20083440.0000,0.0464,0.0251,28.5672,0.670000,14.827900,0.000000,0.03500518
8270,2024,300000000.0000,294714826.0000,9385565.0000,0.0204,0.0116,63.4194,0.310000,15.812400,0.005000,0.01576805
8280,2021,400000000.0000,361634000.0000,-35377000.0000,-0.0930,-0.0477,-25.9545,-0.880000,9.510100,0.904085,
8280,2022,400000000.0000,457021000.0000,-42945000.0000,-0.1203,-0.0561,-10.6542,-1.070000,8.335600,1.142553,
8280,2023,400000000.0000,448693000.0000,11258000.0000,0.0311,0.0138,63.1429,0.280000,9.749800,1.121733,0.01583709
8280,2024,400000000.0000,578495000.0000,32761000.0000,0.0789,0.0353,20.7805,0.820000,11.013800,1.446238,0.04812204
8300,2021,200000000.0000,733658000.0000,-54476000.0000,-0.2295,-0.0561,-14.9951,-1.800000,7.850400,3.668290,
8300,2022,400000000.0000,933928000.0000,-27662000.0000,-0.0868,-0.0240,-18.2973,-0.740000,10.001000,2.334820,
8300,2023,400000000.0000,1375968000.0000,84581000.0000,0.1904,0.0529,8.6540,2.110000,12.207000,0.000000,0.11555350
8300,2024,400000000.0000,1525188000.0000,103050000.0000,0.1877,0.0515,9.5039,2.580000,15.240800,0.007700,0.10521996
8310,2021,130000000.0000,227831000.0000,-119136000.0000,-43.6236,-0.5167,-3.7555,-9.160000,0.210100,1.752546,
8310,2022,430000000.0000,190245000.0000,-48183000.0000,-0.3795,-0.1434,-5.3706,-1.700000,5.842000,0.442430,
8310,2023,430000000.0000,168215000.0000,25439000.0000,0.0953,0.0570,22.1695,0.590000,6.574300,0.391198,0.04510702
8310,2024,430000000.0000,160793000.0000,12027000.0000,0.0404,0.0260,37.8571,0.280000,7.274100,0.373937,0.02641512
8311,2021,150000000.0000,225066000.0000,-61972000.0000,-1.1279,-0.2213,-7.5303,-4.179700,3.362600,0.040900,
8311,2022,230000000.0000,190681000.0000,-6355000.0000,-0.0565,-0.0198,-21.0643,-0.426300,6.706700,0.004600,
8311,2023,230000000.0000,149043000.0000,20222000.0000,0.1121,0.0577,19.1680,0.798200,7.522900,0.648013,0.05217028
8311,2024,230000000.0000,105947000.0000,-26762000.0000,-0.1509,-0.0878,-12.0322,-1.052200,7.126700,0.014400,
8313,2021,,,,,,,,,,
8313,2022,,,,,,,,,,
8313,2023,70500000.0000,196194033.0000,45952326.0000,0.3798,0.1449,,0.650000,1.596200,0.032200,
8313,2024,75800000.0000,516947356.0000,94727797.0000,0.3535,0.1517,66.9767,1.290000,5.473600,0.009300,0.01493057
4330,2021,1716971010.0000,1473966816.0000,96550165.0000,0.0604,0.0314,17.5200,0.560000,9.310000,0.855300,0.05707763
4330,2022,1716971010.0000,1543515199.0000,88927084.0000,0.0568,0.0289,19.0800,0.520000,8.920000,0.939800,0.05241090
4330,2023,1716971010.0000,1573767110.0000,21653191.0000,0.0144,0.0071,70.2500,0.130000,8.540000,0.977900,0.01423488
4330,2024,1716971010.0000,1544524603.0000,-187275085.0000,-0.1390,-0.0644,,-1.090000,7.150000,1.134600,
4331,2021,118000000.0000,2689661.0000,4291407.0000,0.0520,0.0504,62.6377,0.363700,6.994400,0.022794,0.01596483
4331,2022,118000000.0000,2352308.0000,5695096.0000,0.0681,0.0661,36.9638,0.482600,7.184700,0.019935,0.02705350
4331,2023,118000000.0000,2577475.0000,7249609.0000,0.0839,0.0816,27.4426,0.614400,7.458500,0.021843,0.03643970
4331,2024,118000000.0000,2697719.0000,3023955.0000,0.0347,0.0337,58.6800,0.260000,7.310000,0.022862,0.01704158
4333,2021,510000000.0000,100323557.0000,39458241.0000,0.0722,0.0610,15.8976,0.773700,10.720000,0.177100,0.06290258
4333,2022,510000000.0000,307888335.0000,33158623.0000,0.0607,0.0442,18.1511,0.650100,10.710000,0.554300,0.05509308
4333,2023,510000000.0000,308825156.0000,36298505.0000,0.0662,0.0424,15.9056,0.711700,10.780600,0.550100,0.06287094
4333,2024,510000000.0000,308076227.0000,32517272.0000,0.0592,0.0379,16.0600,,10.780000,0.552600,0.06226650
4334,2021,613700000.0000,126180323.0000,8380249.0000,0.0157,0.0127,65.6155,0.136600,8.698900,0.187900,0.01524030
4334,2022,613700000.0000,226938259.0000,28210372.0000,0.0546,0.0407,18.1867,0.459700,8.134900,0.402000,0.05498524
4334,2023,613700000.0000,235270358.0000,44519775.0000,0.0879,0.0604,12.8613,0.725400,8.369900,0.389400,0.07775264
4334,2024,613700000.0000,223817207.0000,41136866.0000,0.0800,0.0553,14.1400,0.670000,8.380000,0.387600,0.07072136
4335,2021,880000000.0000,583001436.0000,29868881.0000,0.0348,0.0207,29.1765,0.340000,9.758700,0.637500,0.03427416
4335,2022,880000000.0000,840289978.0000,10900439.0000,0.0130,0.0070,73.7500,0.120000,9.282600,0.975500,0.01355932
4335,2023,880000000.0000,849188863.0000,-8349470.0000,-0.0104,-0.0051,-64.3333,-0.090000,8.917700,1.012200,
4335,2024,880000000.0000,842906784.0000,-22289468.0000,-0.0291,-0.0138,,-0.250000,8.460000,1.060600,
4336,2021,681086520.0000,370848985.0000,30528929.0000,0.0478,0.0302,21.9749,0.448200,9.379900,0.535400,0.04550646
4336,2022,681086520.0000,745203344.0000,-106042.0000,-0.0002,-0.0001,-4977.5209,-0.001600,8.812800,0.979600,
4336,2023,1037659950.0000,519736958.0000,-11806606.0000,-0.0170,-0.0089,-53.1723,-0.113800,7.621400,0.603100,
4336,2024,1037659950.0000,752607452.0000,15138500.0000,0.0194,0.0107,37.2900,0.150000,7.430000,0.904900,0.02681684
4337,2021,572400000.0000,152002501.0000,982467.0000,0.0020,0.0015,,0.020000,8.770000,0.298500,
4337,2022,572400000.0000,166936184.0000,-83388207.0000,-0.1828,-0.1355,-3.8371,-1.460000,7.170000,0.365400,
4337,2023,572400000.0000,169569496.0000,-52231895.0000,-0.1360,-0.0946,-4.9863,-0.910000,6.250000,0.418700,
4337,2024,572400000.0000,169347681.0000,-114922138.0000,-0.3824,-0.2445,,-2.010000,4.250000,0.616700,
4338,2021,1375000000.0000,633674000.0000,75420000.0000,0.0579,0.0389,20.7836,0.548500,9.476900,0.428800,0.04811486
4338,2022,1375000000.0000,663744000.0000,66117000.0000,0.0513,0.0341,21.0417,0.480000,9.257800,0.462900,0.04752468
4338,2023,1375000000.0000,747446000.0000,40556000.0000,0.0323,0.0207,31.2069,0.290000,9.002700,0.533200,0.03204420
4338,2024,1375000000.0000,790681000.0000,26678000.0000,0.0219,0.0134,36.4900,0.190000,8.700000,0.597300,0.02740477
4339,2021,1075070350.0000,784616334.0000,45559753.0000,0.0501,0.0269,29.9681,0.423800,8.465600,0.821900,0.03336882
4339,2022,1075070350.0000,776394568.0000,47184270.0000,0.0527,0.0281,23.0579,0.438900,8.204500,0.848000,0.04336908
4339,2023,1075070350.0000,628995780.0000,40270844.0000,0.0456,0.0254,22.0242,0.374600,8.227100,0.687400,0.04540460
4339,2024,1075070350.0000,657084238.0000,14835952.0000,0.0169,0.0098,42.8300,0.140000,8.090000,0.693300,0.02334812
4342,2021,1865097850.0000,611494577.0000,27847573.0000,0.0162,0.0113,84.9929,0.176200,9.920000,0.320000,0.01176569
4342,2022,1865097850.0000,514193908.0000,77641492.0000,0.0428,0.0327,30.9883,0.416300,9.540000,0.250000,0.03227024
4342,2023,1865097850.0000,239677077.0000,200274317.0000,0.1094,0.0918,12.4790,1.073800,9.814800,0.110400,0.08013463
4342,2024,1865097850.0000,571663177.0000,55774988.0000,0.0313,0.0255,33.7100,0.300000,9.313900,0.312300,0.02966479
4344,2021,1175000000.0000,689831317.0000,-35437775.0000,-0.0341,-0.0205,-39.7881,-0.301600,8.848600,0.596000,
4344,2022,1175000000.0000,847036429.0000,41110344.0000,0.0404,0.0230,29.4962,0.349900,8.488500,0.796300,0.03390267
4344,2023,1869444440.0000,851156175.0000,33561234.0000,0.0265,0.0159,50.8007,0.179500,8.201500,0.517200,0.01968477
4344,2024,1869444440.0000,1023876153.0000,14409840.0000,0.0097,0.0059,108.8200,0.080000,7.780000,0.664000,0.00918949
4345,2021,1180000000.0000,13811568.0000,-14857817.0000,-0.0159,-0.0157,-56.7848,-0.130000,7.905600,0.008200,
4345,2022,1180000000.0000,17281497.0000,-3603344.0000,-0.0039,-0.0039,-160.4611,-0.030000,7.675100,0.008100,
4345,2023,1180000000.0000,79027727.0000,-10220410.0000,-0.0115,-0.0110,-54.1483,-0.090000,7.333500,0.071700,
4345,2024,1180000000.0000,319008287.0000,8129877.0000,0.0096,0.0078,68.6500,0.070000,7.080000,0.315800,0.01456664
4347,2021,1628811000.0000,499925727.0000,65401922.0000,0.0470,0.0346,24.3088,0.401500,8.539100,0.274600,0.04113737
4347,2022,1628811000.0000,527317564.0000,97579682.0000,0.0704,0.0514,15.2922,0.599000,8.478200,0.279500,0.06539281
4347,2023,1628811000.0000,361021028.0000,110901375.0000,0.0802,0.0607,14.4500,0.680000,8.499100,0.173700,0.06920415
4347,2024,1628811000.0000,779317144.0000,88436872.0000,0.0644,0.0455,18.1000,0.540000,8.370000,0.468100,0.05524862
4348,2021,1410088480.0000,836813133.0000,-33831010.0000,-0.0308,-0.0175,-26.3888,-0.330000,7.780000,0.687300,
4348,2022,1410088480.0000,813568960.0000,43376044.0000,0.0400,0.0227,24.7064,0.310000,7.590000,0.704100,0.04047534
4348,2023,1410088480.0000,814971112.0000,35135066.0000,0.0332,0.0188,24.7222,0.250000,7.420000,0.719500,0.04044947
4348,2024,1410088480.0000,813791403.0000,59338554.0000,0.0568,0.0319,13.5500,0.420000,7.420000,0.718600,0.07380074
4020,2021,2400000000.0000,4782094000.0000,54909000.0000,0.0186,0.0071,88.2607,0.198400,10.641000,1.347700,0.01133007
4020,2022,3750000000.0000,4159615000.0000,110539000.0000,0.0292,0.0133,38.9365,0.293300,12.287200,0.737200,0.02568284
4020,2023,3750000000.0000,4028249000.0000,67634000.0000,0.0145,0.0076,88.5556,0.180000,12.663400,0.690700,0.01129234
4020,2024,3750000000.0000,4246298000.0000,215063000.0000,0.0442,0.0235,44.3860,0.570000,13.277400,0.667500,0.02252963
4090,2021,1604574830.0000,297258246.0000,-117294908.0000,-0.0325,-0.0298,-43.5616,-0.730000,22.466300,0.001700,
4090,2022,1604574830.0000,690138236.0000,139570012.0000,0.0386,0.0337,28.5747,0.870000,22.623700,0.099100,0.03499599
4090,2023,2604574830.0000,2858768510.0000,109161022.0000,0.0214,0.0157,41.1538,0.650000,25.180900,0.303500,0.02429909
4090,2024,2604574830.0000,2920723049.0000,333724736.0000,0.0498,0.0345,32.1094,1.280000,26.290600,0.282800,0.03114353
4100,2021,1648162400.0000,,,,,,,,,
4100,2022,1999999990.0000,547556831.0000,103856497.0000,0.0309,0.0266,97.4603,0.519200,16.800200,0.273778,0.01026059
4100,2023,1648162400.0000,530630674.0000,334234764.0000,0.0897,0.0784,36.6010,1.672900,20.457700,0.031200,0.02732166
4100,2024,1648162400.0000,450200547.0000,411041500.0000,0.1009,0.0901,47.3896,2.052000,20.272000,0.025200,0.02110168
4150,2021,1777777770.0000,412976562.0000,318309495.0000,0.1575,0.1308,14.1899,1.790000,11.369500,0.027200,0.07047266
4150,2022,1777777770.0000,400107339.0000,300356265.0000,0.1424,0.1194,10.7014,1.689500,12.361700,0.023500,0.09344572
4150,2023,1777777770.0000,411276680.0000,271539533.0000,0.1186,0.1008,13.8039,1.530000,13.392200,0.020200,0.07244330
4150,2024,1777777770.0000,365684650.0000,296196445.0000,0.1203,0.1039,20.1198,1.670000,14.309100,0.021300,0.04970228
4220,2021,11333333000.0000,8600143000.0000,-836529000.0000,-0.1076,-0.0511,-16.1764,-1.598700,14.862200,0.802200,
4220,2022,11333333000.0000,8536054000.0000,-1157290000.0000,-0.1604,-0.0733,-8.1765,-2.209200,12.717900,0.950000,
4220,2023,11333333000.0000,8743415000.0000,-253220000.0000,-0.0388,-0.0167,-35.5817,-0.483900,12.243000,1.090900,
4220,2024,5232599000.0000,9823749000.0000,-1134565000.0000,-0.1944,-0.0750,-4.0323,-4.700000,10.065600,1.539400,
4250,2021,9294000000.0000,18194352000.0000,946206000.0000,0.1097,0.0353,24.9020,1.020000,9.282000,1.138700,0.04015742
4250,2022,11545342000.0000,13825759000.0000,-352430000.0000,-0.0331,-0.0132,-47.2000,-0.350000,10.987200,0.865700,
4250,2023,11545342000.0000,14559878000.0000,37480000.0000,0.0030,0.0014,746.6667,0.030000,11.018500,0.921800,0.00133929
4250,2024,11800229000.0000,14083146000.0000,200090000.0000,0.0153,0.0073,120.9412,0.170000,11.414900,0.899000,0.00826848
4300,2021,10800000000.0000,12802050000.0000,132520000.0000,0.0069,0.0042,83.8333,0.120000,17.740400,0.491700,0.01192843
4300,2022,10800000000.0000,13908725000.0000,441720000.0000,0.0228,0.0135,28.3415,0.410000,18.152000,0.550500,0.03528395
4300,2023,10800000000.0000,13363423000.0000,610758000.0000,0.0306,0.0182,24.9123,0.570000,18.788800,0.498100,0.04014081
4300,2024,10800000000.0000,15839508000.0000,806840000.0000,0.0390,0.0229,20.1333,0.750000,19.532000,0.542400,0.04966896
4310,2021,3393000000.0000,125182593.0000,-22088547.0000,-0.0072,-0.0067,-248.6154,-0.065000,9.066100,0.000800,
4310,2022,3393000000.0000,355816965.0000,-19388732.0000,-0.0063,-0.0057,-188.4210,-0.057000,9.017000,0.072600,
4310,2023,3393000000.0000,773310519.0000,-45557467.0000,-0.0150,-0.0124,-104.6269,-0.134000,8.852000,0.184300,
4310,2024,3393000000.0000,1656061816.0000,-20956568.0000,-0.0070,-0.0049,-240.3226,-0.062000,8.811500,0.482900,
4320,2021,933333330.0000,799786285.0000,67975591.0000,0.0639,0.0333,24.6575,0.730000,11.389900,0.647900,0.04055561
4320,2022,933333330.0000,804542480.0000,66773852.0000,0.0623,0.0326,21.5278,0.720000,11.597700,0.655200,0.04645156
4320,2023,933333330.0000,1030936390.0000,36416938.0000,0.0338,0.0169,51.1795,0.390000,11.484700,0.857600,0.01953907
4320,2024,933333330.0000,1101276981.0000,-31600315.0000,-0.0303,-0.0140,-70.9412,-0.340000,10.892400,0.969500,
4321,2021,4750000000.0000,11602359786.0000,486659016.0000,0.0361,0.0194,22.1373,1.020000,28.360400,0.804800,0.04517263
4321,2022,4750000000.0000,12500581523.0000,775431515.0000,0.0574,0.0303,11.7178,1.630000,28.507300,0.856300,0.08534025
4321,2023,4750000000.0000,13439259317.0000,1514995569.0000,0.1089,0.0563,6.5141,3.190000,30.052100,0.851700,0.15351315
4321,2024,4750000000.0000,16624509056.0000,1216906944.0000,0.0838,0.0411,8.4766,2.560000,31.130700,1.035000,0.11797183
4322,2021,400000000.0000,1275194269.0000,193719486.0000,0.3405,0.1051,,0.389600,1.137800,1.238000,
4322,2022,400000000.0000,1686723727.0000,245743632.0000,0.3771,0.1152,20.1796,0.490000,1.468800,1.115200,0.04955500
4322,2023,500000000.0000,2882264018.0000,202350000.0000,0.2740,0.0669,21.3000,0.400000,1.485000,2.004800,0.04694836
4322,2024,500000000.0000,3357626238.0000,266125914.0000,0.3376,0.0680,30.5283,0.530000,1.670500,2.124700,0.03275649
4323,2021,375000000.0000,165783580.0000,81209527.0000,0.1787,0.1310,38.5185,1.620000,13.637100,0.047900,0.02596155
4323,2022,375000000.0000,184671130.0000,87635484.0000,0.1773,0.1310,28.3262,1.747500,10.683700,0.039800,0.03530301
4323,2023,375000000.0000,314337231.0000,103007847.0000,0.1924,0.1314,20.7039,2.060000,10.734300,0.037600,0.04830008
4323,2024,500000000.0000,592419013.0000,106603556.0000,0.1822,0.1028,22.0450,2.132000,12.673800,0.032900,0.04536176
4324,2021,200000000.0000,169281440.0000,24328455.0000,0.0719,0.0369,,0.122000,1.692600,0.450600,
4324,2022,200000000.0000,108076099.0000,28215495.0000,0.0815,0.0442,,0.140000,1.770500,0.270500,
4324,2023,200000000.0000,116022181.0000,28765944.0000,0.0785,0.0449,,0.140000,1.895000,0.222200,
4324,2024,200000000.0000,71187904.0000,35632018.0000,0.0921,0.0548,39.3889,0.180000,1.975200,0.087900,0.02538786
4230,2021,600000000.0000,665384000.0000,-130439000.0000,-0.4216,-0.1370,-9.7233,-4.310000,10.231700,0.611200,
4230,2022,302344000.0000,685070000.0000,-196132000.0000,-0.9176,-0.2267,-3.4792,-6.490000,3.906400,1.429800,
4230,2023,302344000.0000,2182458000.0000,-48015000.0000,-0.5083,-0.0278,-14.9057,-1.590000,2.342800,5.359900,
4230,2024,302344000.0000,2393091000.0000,-62365000.0000,-1.5970,-0.0224,-29.8544,-2.060000,0.240500,52.125600,
7010,2021,20000000000.0000,56393438000.0000,11311342000.0000,0.1633,0.0885,19.8938,2.260000,13.873900,0.180800,0.05026692
7010,2022,50000000000.0000,61194394000.0000,12170537000.0000,0.1705,0.0919,15.0617,2.430000,14.752500,0.187600,0.06639357
7010,2023,50000000000.0000,78130703000.0000,13295381000.0000,0.1744,0.0896,15.1880,2.660000,15.846100,0.332100,0.06584145
7010,2024,50000000000.0000,68153096000.0000,24688652000.0000,0.2932,0.1542,8.0972,4.940000,17.930200,0.193400,0.12349948
7020,2021,7700000000.0000,24167662000.0000,1071541000.0000,0.0705,0.0272,22.4101,1.390000,19.735400,0.918300,0.04462274
7020,2022,7700000000.0000,21819745000.0000,1656940000.0000,0.1050,0.0427,16.1628,2.150000,21.244900,0.785200,0.06187047
7020,2023,7700000000.0000,21268385000.0000,2231977000.0000,0.1314,0.0579,16.9138,2.900000,22.886500,0.654500,0.05912332
7020,2024,7700000000.0000,19639536000.0000,3106848000.0000,0.1703,0.0803,13.2506,4.030000,24.513600,0.501200,0.07546828
7030,2021,8987292000.0000,19041118000.0000,214302000.0000,0.0237,0.0076,50.1667,0.240000,10.060800,0.816200,0.01993354
7030,2022,8987292000.0000,18658628000.0000,549666000.0000,0.0583,0.0194,16.4918,0.610000,10.906800,0.775200,0.06063619
7030,2023,8987292000.0000,16786812000.0000,1267006000.0000,0.1243,0.0454,9.9858,1.410000,11.784900,0.845300,0.10014220
7030,2024,8987292000.0000,17428624000.0000,596369000.0000,0.0560,0.0215,15.5455,0.660000,11.913300,0.904800,0.06432730
7040,2021,,,,,,,,,,
7040,2022,89999000.0000,764036842.0000,-37399886.0000,-0.5054,-0.0446,-11.2861,-1.263900,2.497900,2.558200,
7040,2023,89999000.0000,770736086.0000,42468239.0000,0.4469,0.0492,36.0330,1.430000,3.918400,1.275000,0.02775234
7040,2024,339999000.0000,808435311.0000,194678385.0000,0.5768,0.1727,16.9518,6.430000,16.438700,0.139500,0.05899079
2080,2021,750000000.0000,601830062.0000,201364232.0000,0.1160,0.0861,20.2239,2.680000,23.148700,0.066100,0.04944645
2080,2022,750000000.0000,663541091.0000,214063523.0000,0.1233,0.0904,18.1754,2.850000,23.132800,0.053600,0.05501942
2080,2023,750000000.0000,681526617.0000,227315243.0000,0.1270,0.0923,22.4422,3.030000,24.609200,0.038500,0.04455891
2080,2024,750000000.0000,791033436.0000,248749238.0000,0.1326,0.0952,30.9036,3.320000,25.416600,0.071400,0.03235869
2081,2021,250000000.0000,394961643.0000,103325408.0000,0.2898,0.1375,24.7942,2.950000,10.185900,0.622800,0.04033201
2081,2022,250000000.0000,789009273.0000,107441177.0000,0.2850,0.1109,32.4186,3.071400,11.359500,1.280500,0.03084649
2081,2023,250000000.0000,1164438281.0000,140021598.0000,0.2995,0.0970,34.5714,4.000000,15.359700,1.018200,0.02892564
2081,2024,350000000.0000,1604137201.0000,230002219.0000,0.3501,0.1127,22.8311,6.570000,22.178400,0.902700,0.04379990
2082,2021,7134143000.0000,31388553000.0000,758798000.0000,0.0563,0.0166,81.4166,1.029700,18.260700,1.780500,0.01228251
2082,2022,7134143000.0000,28817526000.0000,1540035000.0000,0.0958,0.0326,72.6153,2.089000,25.269600,1.271100,0.01377120
2082,2023,7134143000.0000,34309423000.0000,1661714000.0000,0.0879,0.0320,113.8955,2.252000,25.944100,1.334000,0.00877998
2082,2024,7148765000.0000,32576494000.0000,1757057000.0000,0.0857,0.0314,168.5905,2.380900,29.617800,1.205700,0.00593153
2083,2021,2500000000.0000,16558821000.0000,631999000.0000,0.0837,0.0262,,2.528000,30.204300,1.617200,
2083,2022,2500000000.0000,20045588000.0000,845650000.0000,0.1293,0.0340,13.8757,3.380000,22.136300,3.062100,0.07206844
2083,2023,2500000000.0000,18474122000.0000,587002000.0000,0.1059,0.0237,27.5745,2.350000,22.210300,2.792600,0.03626539
2083,2024,2500000000.0000,17768917000.0000,17152000.0000,0.0032,0.0007,782.8571,0.070000,20.897600,2.810600,0.00127737
2084,2021,,,,,,,,,,
2084,2022,,,,,,,,,,
