symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de
4333.SR,2020,510000000.0,100323557.0,39458241.0,0.07218,0.06099,15.8976,0.7737,10.72,0.1771
4333.SR,2021,510000000.0,100323557.0,39458241.0,0.07218,0.06099,15.8976,0.7737,10.72,0.1771
4333.SR,2022,510000000.0,307888335.0,33158623.0,0.06069,0.04418,18.1511,0.6501,10.71,0.5543
4333.SR,2023,510000000.0,308825156.0,36298505.0,0.06624,0.04239,15.9056,0.7117,10.7806,0.5501
4333.SR,2024,510000000.0,308076227.0,32517272.0,0.05915,0.03789,16.06,0.7117,10.78,0.5526
4334.SR,2014,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2015,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2016,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2017,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2018,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2019,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2020,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2021,613700000.0,126180323.0,8380249.0,0.0157,0.0127,65.6155,0.1366,8.6989,0.1879
4334.SR,2022,613700000.0,226938259.0,28210372.0,0.05461,0.0407,18.1867,0.4597,8.1349,0.402
4334.SR,2023,613700000.0,235270358.0,44519775.0,0.08791,0.06036,12.8613,0.7254,8.3699,0.3894
4334.SR,2024,613700000.0,223817207.0,41136866.0,0.08004,0.05533,14.14,0.67,8.38,0.3876
4335.SR,2014,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2015,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2016,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2017,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2018,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2019,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2020,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2021,880000000.0,583001436.0,29868881.0,0.03478,0.02072,29.1765,0.34,9.7587,0.6375
4335.SR,2022,880000000.0,840289978.0,10900439.0,0.01301,0.00703,73.75,0.12,9.2826,0.9755
4335.SR,2023,880000000.0,849188863.0,-8349470.0,-0.01043,-0.00507,-64.3333,-0.09,8.9177,1.0122
4335.SR,2024,880000000.0,842906784.0,-22289468.0,-0.02914,-0.01384,-64.3333,-0.25,8.46,1.0606
4336.SR,2014,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2015,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2016,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2017,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2018,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2019,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2020,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2021,681086520.0,370848985.0,30528929.0,0.04779,0.03024,21.9749,0.4482,9.3799,0.5354
4336.SR,2022,681086520.0,745203344.0,-106042.0,-0.00017,-0.00009,-373.0,-0.0016,8.8128,0.9796
4336.SR,2023,1037659950.0,519736958.0,-11806606.0,-0.01697,-0.00889,-53.1723,-0.1138,7.6214,0.6031
4336.SR,2024,1037659950.0,752607452.0,15138500.0,0.01938,0.01068,37.29,0.15,7.43,0.9049
4337.SR,2014,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2015,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2016,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2017,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2018,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2019,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2020,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2021,572400000.0,152002501.0,982467.0,0.00196,0.0015,-3.8371,0.02,8.77,0.2985
4337.SR,2022,572400000.0,166936184.0,-83388207.0,-0.1828,-0.13545,-3.8371,-1.46,7.17,0.3654
4337.SR,2023,572400000.0,169569496.0,-52231895.0,-0.13599,-0.09457,-4.9863,-0.91,6.25,0.4187
4337.SR,2024,572400000.0,169347681.0,-114922138.0,-0.38244,-0.24454,-4.9863,-2.01,4.25,0.6167
4338.SR,2014,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2015,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2016,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2017,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2018,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2019,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2020,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2021,1375000000.0,633674000.0,75420000.0,0.05788,0.03894,20.7836,0.5485,9.4769,0.4288
4338.SR,2022,1375000000.0,663744000.0,66117000.0,0.05133,0.03414,21.0417,0.48,9.2578,0.4629
4338.SR,2023,1375000000.0,747446000.0,40556000.0,0.0323,0.02068,31.2069,0.29,9.0027,0.5332
4338.SR,2024,1375000000.0,790681000.0,26678000.0,0.02192,0.01343,36.49,0.19,8.7,0.5973
4339.SR,2014,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2015,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2016,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2017,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2018,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2019,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2020,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2021,1075070350.0,784616334.0,45559753.0,0.05006,0.02688,29.9681,0.4238,8.4656,0.8219
4339.SR,2022,1075070350.0,776394568.0,47184270.0,0.05266,0.02814,23.0579,0.4389,8.2045,0.848
4339.SR,2023,1075070350.0,628995780.0,40270844.0,0.04559,0.02539,22.0242,0.3746,8.2271,0.6874
4339.SR,2024,1075070350.0,657084238.0,14835952.0,0.01692,0.00976,42.83,0.14,8.09,0.6933
4342.SR,2014,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2015,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2016,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2017,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2018,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2019,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2020,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2021,1865097850.0,611494577.0,27847573.0,0.0162,0.01131,84.9929,0.1762,9.92,0.32
4342.SR,2022,1865097850.0,514193908.0,77641492.0,0.0428,0.03265,30.9883,0.4163,9.54,0.25
4342.SR,2023,1865097850.0,239677077.0,200274317.0,0.1094,0.09179,12.479,1.0738,9.8148,0.1104
4342.SR,2024,1865097850.0,571663177.0,55774988.0,0.0313,0.02547,33.71,0.3,9.3139,0.3123
4344.SR,2014,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2015,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2016,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2017,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2018,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2019,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2020,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2021,1175000000.0,689831317.0,-35437775.0,-0.03408,-0.02049,-39.7881,-0.3016,8.8486,0.596
4344.SR,2022,1175000000.0,847036429.0,41110344.0,0.04036,0.02301,29.4962,0.3499,8.4885,0.7963
4344.SR,2023,1869444440.0,851156175.0,33561234.0,0.02652,0.01587,50.8007,0.1795,8.2015,0.5172
4344.SR,2024,1869444440.0,1023876153.0,14409840.0,0.00965,0.00593,108.82,0.08,7.78,0.664
4345.SR,2014,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2015,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2016,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2017,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2018,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2019,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2020,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2021,1180000000.0,13811568.0,-14857817.0,-0.0159,-0.0157,-56.7848,-0.13,7.9056,0.0082
4345.SR,2022,1180000000.0,17281497.0,-3603344.0,-0.0039,-0.0039,-160.4611,-0.03,7.6751,0.0081
4345.SR,2023,1180000000.0,79027727.0,-10220410.0,-0.0115,-0.011,-54.1483,-0.09,7.3335,0.0717
4345.SR,2024,1180000000.0,319008287.0,8129877.0,0.0096,0.0078,68.65,0.07,7.08,0.3158
4347.SR,2014,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2015,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2016,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2017,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2018,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2019,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2020,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2021,1628811000.0,499925727.0,65401922.0,0.04702,0.03459,24.3088,0.4015,8.5391,0.2746
4347.SR,2022,1628811000.0,527317564.0,97579682.0,0.07041,0.05137,15.2922,0.599,8.4782,0.2795
4347.SR,2023,1628811000.0,361021028.0,110901375.0,0.08021,0.06071,14.45,0.68,8.4991,0.1737
4347.SR,2024,1628811000.0,779317144.0,88436872.0,0.06436,0.04549,18.1,0.54,8.37,0.4681
4348.SR,2014,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2015,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2016,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2017,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2018,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2019,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2020,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2021,1410088480.0,836813133.0,-33831010.0,-0.03084,-0.0175,-26.3888,-0.33,7.78,0.6873
4348.SR,2022,1410088480.0,813568960.0,43376044.0,0.04004,0.02273,24.7064,0.31,7.59,0.7041
4348.SR,2023,1410088480.0,814971112.0,35135066.0,0.03322,0.01877,24.7222,0.25,7.42,0.7195
4348.SR,2024,1410088480.0,813791403.0,59338554.0,0.05675,0.0319,13.55,0.42,7.42,0.7186
5110.SR,2014,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2015,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2016,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2017,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2018,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2019,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2020,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2021,41665938000.0,223259000000.0,14390871000.0,0.05719,0.0303,14.8025,1.62,52.7818,0.433
5110.SR,2022,41665938000.0,222431000000.0,15135224000.0,0.05951,0.03172,12.905,1.79,52.7818,0.3888
5110.SR,2023,41665938000.0,244471000000.0,10249299000.0,0.03993,0.02091,30.6129,0.62,52.7818,0.4304
5110.SR,2024,41665938000.0,295643000000.0,6866943000.0,0.02705,0.01311,-36.7391,-0.46,52.7818,0.5761
6001.SR,2014,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2015,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2016,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2017,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2018,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2019,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2020,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2021,353571450.0,438970862.0,84254428.0,0.14783,0.08351,38.1933,2.38,16.1193,0.3995
6001.SR,2022,353571450.0,576295958.0,2917385.0,0.00581,0.00289,458.2353,0.08,12.2655,0.8935
6001.SR,2023,353571450.0,644793133.0,-98011332.0,-0.26471,-0.09993,-18.4116,-2.77,8.6782,1.242
6001.SR,2024,353571450.0,490581147.0,44667304.0,0.14978,0.05158,42.1429,1.26,8.1906,0.907
6002.SR,2014,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2015,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2016,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2017,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2018,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2019,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2020,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2021,646800000.0,956561199.0,151791474.0,0.14545,0.07589,26.5532,2.35,16.1348,0.6222
6002.SR,2022,646800000.0,937947095.0,3546104.0,0.00338,0.00178,458.2353,0.05,16.3351,0.5681
6002.SR,2023,646800000.0,873194410.0,8386476.0,0.00803,0.0043,249.2308,0.13,15.9783,0.5591
6002.SR,2024,646800000.0,792629577.0,-116524061.0,-0.119,-0.0643,-13.9444,-1.8,14.301,0.5645
6004.SR,2014,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2015,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2016,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2017,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2018,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2019,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2020,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2021,820000000.0,1058112338.0,14055459.0,0.01611,0.00728,458.2353,0.17,10.6405,0.5438
6004.SR,2022,820000000.0,911268650.0,257103138.0,0.25808,0.12979,23.8854,3.14,13.6576,0.2745
6004.SR,2023,820000000.0,908823567.0,282657704.0,0.23496,0.13377,37.3913,3.45,15.6838,0.1903
6004.SR,2024,820000000.0,1236022691.0,352770108.0,0.2577,0.1445,37.3913,3.45,17.7051,0.2611
6010.SR,2014,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2015,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2016,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2017,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2018,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2019,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2020,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2021,1016400000.0,2693917461.0,-285028123.0,-0.23836,-0.07328,-10.8007,-1.3435,5.6252,1.4274
6010.SR,2022,1016400000.0,2527996929.0,95491687.0,0.07667,0.02476,33.4754,0.2917,6.0925,1.2206
6010.SR,2023,3016400000.0,1459613481.0,302064771.0,0.12359,0.06807,15.7345,1.77,11.911,0.1194
6010.SR,2024,3016400000.0,1406999872.0,774631968.0,0.19636,0.14403,9.6031,2.57,14.2452,0.0575
6012.SR,2014,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2015,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2016,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2017,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2018,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2019,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2020,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2021,337500000.0,116919297.0,-42207449.0,-0.203,-0.12993,-12.6251,-3.4042,13.1075,0.3545
6012.SR,2022,158084670.0,95964506.0,-24621384.0,-0.12533,-0.08129,-11.8236,-1.766,11.702,0.3518
6012.SR,2023,158084670.0,112204253.0,-30889166.0,-0.18221,-0.11289,-13.8462,-1.95,9.7453,0.4707
6012.SR,2024,158084670.0,115459673.0,-73105420.0,-0.62208,-0.31599,-4.7186,-4.62,5.1225,0.763
6013.SR,2014,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2015,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2016,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2017,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2018,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2019,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2020,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2021,30000000.0,65928949.0,2348659.0,0.07213,0.02373,362.0513,0.78,10.8546,1.6275
6013.SR,2022,30000000.0,62343752.0,-3223093.0,-0.10998,-0.03434,-143.7383,-1.07,8.6837,1.7938
6013.SR,2023,30000000.0,66486452.0,-5168411.0,-0.22005,-0.05861,-79.5322,-1.71,6.9745,2.156
6013.SR,2024,30000000.0,48171089.0,1299272.0,0.06016,0.01644,306.9767,0.43,7.4234,1.405
6014.SR,2014,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2015,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2016,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2017,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2018,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2019,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2020,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2021,255000000.0,409541250.0,118587389.0,0.34811,0.15814,30.372,4.7058,13.5183,0.6806
6014.SR,2022,255000000.0,427437285.0,115555901.0,0.34226,0.15294,30.372,4.57,13.2613,0.6896
6014.SR,2023,255000000.0,398624144.0,57976024.0,0.17631,0.07834,42.0175,2.28,12.7867,0.6168
6014.SR,2024,255000000.0,357184414.0,38335348.0,0.12308,0.05583,49.6027,1.51,11.8507,0.6018
6015.SR,2014,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2015,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2016,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2017,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2018,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2019,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2020,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2021,0.0,948202000.0,203917000.0,1.25609,0.18744,99.1225,0.0807,0.2101,3.0467
6015.SR,2022,168473000.0,1044796000.0,259226000.0,1.25497,0.21349,99.1225,0.0308,0.2101,1.5931
6015.SR,2023,168473000.0,1105479000.0,259466000.0,0.71683,0.1791,104.8701,0.0308,0.2101,1.1643
6015.SR,2024,168473000.0,1109276000.0,158759000.0,0.38081,0.10362,120.8908,0.0189,0.2101,1.4675
6016.SR,2014,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2015,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2016,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2017,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2018,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2019,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2020,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2021,25000000.0,88932939.0,15367655.0,0.28073,0.10696,87.3333,0.4391,1.5641,1.0519
6016.SR,2022,35000000.0,94303046.0,2696972.0,0.0483,0.01829,87.3333,0.077,1.6267,1.0555
6016.SR,2023,35000000.0,76282047.0,12285277.0,0.19531,0.0829,87.3333,0.35,1.9676,0.6025
6016.SR,2024,35000000.0,79185637.0,8445501.0,0.11986,0.05699,87.3333,0.24,2.0588,0.5613
6017.SR,2014,96000000.0,305700009.0,117068284.0,0.62514,0.23697,32.9348,0.5683,0.9091,0.1397
6017.SR,2015,96000000.0,305700009.0,117068284.0,0.62514,0.23697,32.9348,0.5683,0.9091,0.1397
6017.SR,2016,96000000.0,305700009.0,117068284.0,0.62514,0.23697,32.9348,0.5683,0.9091,0.1397
6017.SR,2017,96000000.0,305700009.0,117068284.0,0.62514,0.23697,32.9348,0.5683,0.9091,0.1397
6017.SR,2018,96000000.0,305700009.0,117068284.0,0.62514,0.23697,32.9348,0.5683,0.9091,0.1397
